Accident_ID,Date,District,Location,Time,Vehicle_Type,Road_Type,Weather,Cause,Persons_Involved,Injured,Fatalities,Gender,Age,Helmet_Seatbelt,Police_Case,Damage_Cost (₹),Latitude,Longitude
TN-2023-02199,28-04-2023,Coimbatore,Location_57,06:09,Two Wheeler,SH,Clear,Drunk drive,4,3,0,Male,43,No,Yes,350737,13.36629572,79.21309611
TN-2023-02200,04-10-2023,Chennai,Location_99,00:52,Bicycle,NH,Fog,Drunk drive,5,3,0,Male,24,Yes,Yes,135329,9.360086656,79.84779502
TN-2023-02201,02-08-2023,Vellore,Location_46,03:17,Car,NH,Clear,Weather,1,2,0,Male,20,Yes,Yes,218546,11.86682019,76.61595386
TN-2023-02202,08-08-2023,Chennai,Location_22,05:01,Car,Urban Street,Sunny,Over speed,5,0,0,Male,30,Yes,Yes,361072,8.440218066,78.15560348
TN-2023-02203,26-01-2023,Chennai,Location_87,02:45,Two Wheeler,NH,Rain,Drunk drive,3,1,0,Female,58,Yes,No,247630,11.30479568,80.25210188
TN-2023-02204,09-01-2023,Trichy,Location_40,07:30,Car,NH,Cloudy,Brake failure,2,1,1,Male,28,Yes,Yes,144179,9.864772432,79.65481653
TN-2023-02205,28-09-2023,Tiruppur,Location_45,15:18,Two Wheeler,SH,Sunny,Reckless driving,2,2,1,Male,56,No,Yes,412878,11.84760493,80.3812552
TN-2023-02206,10-01-2023,Tiruppur,Location_55,17:05,Two Wheeler,Urban Street,Cloudy,Reckless driving,1,0,0,Male,40,Yes,Yes,218615,10.38089503,79.87138806
TN-2023-02207,01-05-2023,Erode,Location_51,13:02,Car,NH,Clear,Over speed,1,2,0,Male,64,No,Yes,291136,9.644492556,77.39598918
TN-2023-02208,05-05-2023,Thoothukudi,Location_86,15:00,Two Wheeler,Rural Road,Fog,Drunk drive,1,2,0,Male,18,No,Yes,413946,11.00304337,76.80618675
TN-2023-02209,19-06-2023,Chennai,Location_5,11:29,Two Wheeler,Urban Street,Sunny,Weather,2,3,0,Female,51,Yes,Yes,117047,8.768278021,76.94743812
TN-2023-02210,13-03-2023,Tirunelveli,Location_95,13:18,Car,NH,Rain,Weather,3,3,0,Male,48,Yes,Yes,339670,12.47937584,76.97601732
TN-2023-02211,01-06-2023,Tiruppur,Location_13,21:18,Auto Rickshaw,Urban Street,Cloudy,Weather,1,1,2,Female,50,No,Yes,307653,12.12890166,76.34081378
TN-2023-02212,27-07-2023,Salem,Location_28,08:06,Two Wheeler,NH,Sunny,Weather,1,3,0,Male,64,Yes,Yes,483573,10.99732494,80.08057792
TN-2023-02213,18-02-2023,Vellore,Location_84,13:36,Two Wheeler,SH,Fog,Reckless driving,2,3,0,Female,53,Yes,Yes,257140,10.01876566,78.26146865
TN-2023-02214,03-06-2023,Tirunelveli,Location_97,17:40,Two Wheeler,Urban Street,Rain,Reckless driving,3,0,0,Male,53,Yes,Yes,74052,13.03374388,76.45572039
TN-2023-02215,13-12-2023,Trichy,Location_80,20:06,Truck,Urban Street,Rain,Reckless driving,1,2,0,Male,31,No,Yes,67146,11.4895212,79.43188723
TN-2023-02216,20-10-2023,Trichy,Location_62,08:03,Lorry,NH,Cloudy,Brake failure,3,2,0,Male,54,Yes,Yes,25156,9.566400728,77.46538329
TN-2023-02217,09-03-2023,Erode,Location_93,16:11,Car,Urban Street,Sunny,Weather,4,0,0,Male,49,Yes,Yes,93281,12.43689735,76.31966879
TN-2023-02218,19-02-2023,Erode,Location_87,05:17,Auto Rickshaw,NH,Sunny,Poor road,1,3,0,Female,45,Yes,Yes,295177,11.49260836,76.85390451
TN-2023-02219,01-06-2023,Thoothukudi,Location_24,07:20,Two Wheeler,Rural Road,Rain,Reckless driving,1,3,0,Male,18,Yes,Yes,213073,8.698569391,78.95897421
TN-2023-02220,19-01-2023,Salem,Location_98,14:02,Bicycle,Urban Street,Clear,Weather,2,2,2,Male,64,Yes,Yes,171749,8.628282845,79.57302833
TN-2023-02221,10-04-2023,Vellore,Location_7,01:55,Two Wheeler,Urban Street,Rain,Drunk drive,4,1,0,Female,24,Yes,Yes,408502,13.15957761,77.1415452
TN-2023-02222,01-03-2023,Salem,Location_38,22:40,Two Wheeler,SH,Fog,Over speed,4,2,0,Male,33,No,Yes,213126,9.583515896,78.59676222
TN-2023-02223,16-06-2023,Coimbatore,Location_37,07:58,Car,SH,Sunny,Reckless driving,4,1,1,Female,49,Yes,Yes,386669,11.6491543,76.00392651
TN-2023-02224,21-07-2023,Erode,Location_68,03:31,Two Wheeler,Urban Street,Cloudy,Reckless driving,5,3,0,Male,41,Yes,Yes,373924,8.200386302,77.25274362
TN-2023-02225,11-12-2023,Thoothukudi,Location_98,01:45,Car,SH,Sunny,Drunk drive,2,1,0,Male,31,No,Yes,217158,11.06076065,76.8173522
TN-2023-02226,26-05-2023,Madurai,Location_42,01:33,Two Wheeler,Urban Street,Rain,Over speed,2,1,1,Male,64,Yes,Yes,316917,9.271207508,76.34445801
TN-2023-02227,13-06-2023,Chennai,Location_86,21:38,Car,NH,Fog,Brake failure,1,1,0,Male,32,Yes,Yes,311947,8.767944481,78.17752884
TN-2023-02228,30-08-2023,Chennai,Location_5,11:37,Two Wheeler,Urban Street,Clear,Reckless driving,2,1,0,Male,18,Yes,Yes,234806,12.25426719,78.83956982
TN-2023-02229,10-03-2023,Madurai,Location_64,17:35,Two Wheeler,Urban Street,Sunny,Over speed,1,1,0,Male,45,No,Yes,57804,12.45248461,76.20869359
TN-2023-02230,24-06-2023,Tiruppur,Location_50,18:26,Auto Rickshaw,Rural Road,Rain,Poor road,1,2,0,Male,36,Yes,Yes,290758,11.93366729,76.62051031
TN-2023-02231,18-02-2023,Salem,Location_87,12:19,Auto Rickshaw,SH,Rain,Reckless driving,5,0,0,Male,24,No,Yes,365197,8.061527648,80.1953103
TN-2023-02232,18-04-2023,Madurai,Location_15,20:22,Truck,SH,Rain,Weather,2,3,0,Male,35,No,Yes,402138,9.567000686,77.00400779
TN-2023-02233,14-08-2023,Thoothukudi,Location_95,01:07,Bus,Rural Road,Fog,Drunk drive,2,2,0,Male,64,Yes,Yes,346521,9.985286965,79.41994486
TN-2023-02234,10-06-2023,Vellore,Location_73,18:40,Bus,NH,Rain,Over speed,5,0,0,Male,30,Yes,Yes,118011,11.79967623,79.36480748
TN-2023-02235,29-04-2023,Madurai,Location_53,03:30,Car,NH,Rain,Drunk drive,5,2,0,Female,35,No,No,465133,12.15549025,77.44712126
TN-2023-02236,29-05-2023,Thoothukudi,Location_25,15:50,Two Wheeler,NH,Rain,Weather,2,0,0,Male,21,Yes,Yes,22955,11.45320207,76.91852605
TN-2023-02237,30-05-2023,Erode,Location_89,09:37,Two Wheeler,Rural Road,Sunny,Brake failure,2,2,1,Male,21,Yes,Yes,398547,12.3399859,77.09777749
TN-2023-02238,20-10-2023,Tirunelveli,Location_85,15:09,Two Wheeler,Urban Street,Rain,Weather,1,3,0,Male,44,No,Yes,303583,10.35014933,78.54654535
TN-2023-02239,23-05-2023,Trichy,Location_9,12:08,Auto Rickshaw,NH,Fog,Brake failure,3,3,0,Male,33,Yes,Yes,28224,10.98014744,77.71521559
TN-2023-02240,09-06-2023,Trichy,Location_38,06:35,Two Wheeler,NH,Sunny,Drunk drive,1,1,0,Male,31,Yes,Yes,354341,8.353375963,78.23004411
TN-2023-02241,11-01-2023,Coimbatore,Location_22,18:57,Auto Rickshaw,Rural Road,Rain,Brake failure,4,0,0,Female,31,Yes,Yes,35455,10.34939786,79.65225617
TN-2023-02242,18-05-2023,Salem,Location_87,03:18,Car,SH,Clear,Reckless driving,4,2,2,Male,24,Yes,Yes,28437,10.37948212,78.26033373
TN-2023-02243,19-03-2023,Vellore,Location_49,18:11,Bus,Rural Road,Fog,Brake failure,3,1,0,Female,62,Yes,Yes,385710,11.3633606,80.47853017
TN-2023-02244,18-03-2023,Tirunelveli,Location_68,12:24,Two Wheeler,SH,Clear,Brake failure,5,2,0,Male,31,Yes,Yes,476937,10.07842994,78.99625212
TN-2023-02245,11-09-2023,Tirunelveli,Location_93,03:24,Two Wheeler,NH,Fog,Reckless driving,4,3,0,Male,59,Yes,Yes,479489,9.311502429,76.93261446
TN-2023-02246,15-09-2023,Erode,Location_15,09:52,Truck,NH,Clear,Brake failure,5,3,0,Male,62,Yes,No,363177,9.306779591,78.24783452
TN-2023-02247,16-11-2023,Madurai,Location_65,06:29,Two Wheeler,Urban Street,Rain,Reckless driving,5,0,0,Male,23,Yes,Yes,413121,8.736300921,79.66037975
TN-2023-02248,18-10-2023,Salem,Location_54,04:16,Two Wheeler,Urban Street,Clear,Reckless driving,1,2,0,Male,60,Yes,Yes,268540,11.85562458,76.98235691
TN-2023-02249,20-09-2023,Chennai,Location_30,17:42,Two Wheeler,SH,Clear,Brake failure,5,2,0,Male,55,Yes,Yes,45147,11.4241261,79.28239962
TN-2023-02250,26-03-2023,Tirunelveli,Location_93,14:20,Two Wheeler,NH,Fog,Reckless driving,3,1,0,Male,44,Yes,Yes,448747,11.18587456,76.15052065
TN-2023-02251,26-05-2023,Thoothukudi,Location_20,21:38,Two Wheeler,NH,Rain,Over speed,1,3,0,Male,28,Yes,Yes,45307,10.92060796,80.24185224
TN-2023-02252,19-11-2023,Chennai,Location_33,17:57,Car,Rural Road,Fog,Brake failure,3,1,0,Male,48,Yes,Yes,300638,10.02145624,78.98512787
TN-2023-02253,11-02-2023,Coimbatore,Location_86,05:49,Car,NH,Rain,Brake failure,5,1,0,Male,20,Yes,Yes,404778,12.22794277,76.73156637
TN-2023-02254,05-05-2023,Madurai,Location_77,15:01,Car,NH,Cloudy,Weather,4,0,0,Male,18,Yes,Yes,211113,13.07113291,79.93432615
TN-2023-02255,16-06-2023,Madurai,Location_7,18:00,Two Wheeler,Rural Road,Sunny,Weather,5,1,1,Male,33,Yes,Yes,433500,10.41994054,76.36819306
TN-2023-02256,29-08-2023,Vellore,Location_8,10:51,Lorry,Rural Road,Sunny,Weather,3,0,0,Male,61,No,No,481540,10.24998733,77.82668034
TN-2023-02257,07-10-2023,Tirunelveli,Location_28,04:47,Lorry,NH,Fog,Brake failure,2,3,0,Male,44,Yes,Yes,434925,8.895001564,79.31627203
TN-2023-02258,07-07-2023,Erode,Location_45,22:00,Two Wheeler,Urban Street,Rain,Weather,2,1,0,Male,63,No,Yes,98677,11.68889843,80.21832982
TN-2023-02259,29-10-2023,Tiruppur,Location_73,18:45,Two Wheeler,Urban Street,Clear,Over speed,4,1,0,Male,20,Yes,Yes,458767,11.06950745,77.5696462
TN-2023-02260,19-01-2023,Tiruppur,Location_89,02:01,Two Wheeler,NH,Sunny,Drunk drive,3,1,0,Male,25,Yes,Yes,189106,13.43398898,79.73730054
TN-2023-02261,09-03-2023,Trichy,Location_80,04:16,Lorry,Urban Street,Fog,Weather,4,1,0,Male,33,Yes,Yes,30342,11.21377742,76.88538516
TN-2023-02262,06-08-2023,Thoothukudi,Location_74,17:32,Bus,Rural Road,Fog,Reckless driving,1,3,1,Male,64,Yes,Yes,259322,9.587359764,76.15799666
TN-2023-02263,12-04-2023,Chennai,Location_11,14:21,Auto Rickshaw,Urban Street,Fog,Weather,5,0,0,Male,19,Yes,Yes,347205,11.09617364,76.12942442
TN-2023-02264,11-02-2023,Coimbatore,Location_31,08:26,Two Wheeler,NH,Rain,Over speed,1,3,0,Female,46,No,Yes,120549,13.41582378,78.96176721
TN-2023-02265,15-10-2023,Trichy,Location_12,22:36,Car,Urban Street,Fog,Reckless driving,2,0,0,Male,33,No,Yes,372726,11.97834349,76.69393288
TN-2023-02266,16-06-2023,Madurai,Location_95,12:18,Two Wheeler,NH,Cloudy,Reckless driving,5,0,0,Male,46,Yes,Yes,246427,8.707175198,76.2264594
TN-2023-02267,19-04-2023,Chennai,Location_78,09:19,Two Wheeler,Urban Street,Clear,Reckless driving,1,1,0,Male,48,No,Yes,268347,9.887394401,80.39536387
TN-2023-02268,05-02-2023,Salem,Location_51,20:13,Car,NH,Fog,Reckless driving,2,1,0,Male,59,Yes,Yes,112091,9.642767286,77.08905521
TN-2023-02269,20-08-2023,Tirunelveli,Location_44,21:52,Two Wheeler,NH,Rain,Poor road,1,1,0,Male,28,Yes,Yes,85854,12.71253078,78.08149517
TN-2023-02270,17-08-2023,Coimbatore,Location_96,11:10,Bus,Urban Street,Clear,Poor road,5,0,0,Male,49,No,Yes,109531,11.36139566,78.75886513
TN-2023-02271,19-12-2023,Salem,Location_50,22:06,Car,Urban Street,Clear,Reckless driving,1,2,1,Male,41,Yes,Yes,333493,12.45556098,76.65005216
TN-2023-02272,13-06-2023,Erode,Location_17,16:17,Lorry,Rural Road,Sunny,Reckless driving,5,2,0,Male,36,Yes,Yes,395998,8.969353294,77.60725987
TN-2023-02273,14-03-2023,Tirunelveli,Location_35,06:55,Two Wheeler,SH,Fog,Reckless driving,1,2,1,Male,49,Yes,Yes,345355,12.99419198,78.9146808
TN-2023-02274,16-05-2023,Chennai,Location_1,19:37,Auto Rickshaw,NH,Fog,Over speed,4,3,0,Male,27,Yes,Yes,298437,8.320710484,78.87892773
TN-2023-02275,19-12-2023,Tirunelveli,Location_29,10:43,Bicycle,NH,Rain,Weather,1,0,0,Male,49,Yes,Yes,457990,10.06160453,79.78925789
TN-2023-02276,11-03-2023,Trichy,Location_51,15:50,Auto Rickshaw,NH,Cloudy,Drunk drive,1,2,0,Male,40,Yes,Yes,462353,8.077819744,77.96840095
TN-2023-02277,15-07-2023,Vellore,Location_64,22:26,Lorry,NH,Cloudy,Reckless driving,4,0,0,Male,50,Yes,Yes,129839,9.013537218,80.00422431
TN-2023-02278,26-09-2023,Trichy,Location_4,18:10,Lorry,Urban Street,Sunny,Weather,2,0,1,Male,47,Yes,No,179212,13.29224226,79.06986731
TN-2023-02279,18-02-2023,Erode,Location_87,15:22,Car,Urban Street,Cloudy,Over speed,5,3,0,Male,47,Yes,Yes,224999,8.431724323,78.52947338
TN-2023-02280,12-11-2023,Thoothukudi,Location_28,11:58,Two Wheeler,SH,Rain,Over speed,3,1,0,Male,24,Yes,Yes,50713,8.799736176,76.52711572
TN-2023-02281,10-05-2023,Salem,Location_16,07:02,Bus,NH,Sunny,Reckless driving,2,1,0,Male,33,Yes,Yes,448832,13.08666964,78.5861676
TN-2023-02282,05-01-2023,Trichy,Location_63,01:37,Bus,SH,Fog,Brake failure,5,3,0,Male,60,Yes,Yes,473286,11.9059601,78.67602408
TN-2023-02283,27-01-2023,Vellore,Location_76,15:51,Bicycle,Rural Road,Cloudy,Over speed,1,3,0,Male,18,Yes,Yes,143328,10.23830425,79.41461972
TN-2023-02284,09-06-2023,Thoothukudi,Location_53,14:45,Car,SH,Rain,Brake failure,2,0,0,Male,47,Yes,Yes,142982,8.378211996,79.2361258
TN-2023-02285,29-05-2023,Trichy,Location_85,01:19,Two Wheeler,SH,Rain,Over speed,1,2,0,Male,51,No,Yes,101464,12.31771427,78.38491081
TN-2023-02286,21-09-2023,Madurai,Location_17,17:13,Bus,Rural Road,Fog,Brake failure,2,0,0,Female,51,Yes,Yes,188556,10.70999633,78.66773127
TN-2023-02287,18-08-2023,Vellore,Location_40,17:01,Truck,Rural Road,Rain,Brake failure,2,0,1,Male,55,No,No,105706,9.776592765,79.4755422
TN-2023-02288,19-07-2023,Salem,Location_13,00:19,Two Wheeler,SH,Sunny,Reckless driving,3,2,0,Male,48,No,Yes,52593,9.98412734,77.58148118
TN-2023-02289,19-02-2023,Coimbatore,Location_52,01:40,Two Wheeler,Rural Road,Sunny,Reckless driving,4,1,0,Male,25,No,Yes,49282,10.77902646,76.60737002
TN-2023-02290,08-03-2023,Tiruppur,Location_58,08:47,Car,SH,Clear,Weather,2,0,0,Male,37,No,Yes,187883,11.03178053,79.93434721
TN-2023-02291,27-10-2023,Thoothukudi,Location_96,10:26,Two Wheeler,Urban Street,Fog,Brake failure,1,1,0,Male,63,No,No,458906,12.49954324,80.34258449
TN-2023-02292,27-02-2023,Madurai,Location_37,22:37,Two Wheeler,Urban Street,Rain,Poor road,3,1,0,Male,46,Yes,Yes,54476,12.24437047,77.93187177
TN-2023-02293,16-09-2023,Coimbatore,Location_79,11:02,Two Wheeler,SH,Cloudy,Over speed,2,1,0,Male,48,No,Yes,444968,12.2188228,80.45639405
TN-2023-02294,08-12-2023,Chennai,Location_76,11:29,Auto Rickshaw,Rural Road,Sunny,Reckless driving,4,0,0,Male,38,Yes,Yes,260875,12.01113892,77.45212712
TN-2023-02295,22-11-2023,Vellore,Location_61,22:00,Two Wheeler,Rural Road,Fog,Drunk drive,1,2,0,Male,43,Yes,Yes,8040,12.16782803,76.29958342
TN-2023-02296,10-05-2023,Madurai,Location_79,08:19,Two Wheeler,Urban Street,Fog,Over speed,3,2,0,Male,48,Yes,Yes,334966,11.72680839,78.57606812
TN-2023-02297,03-08-2023,Tirunelveli,Location_34,21:05,Lorry,Urban Street,Sunny,Weather,5,1,1,Male,37,Yes,Yes,448426,12.7741291,79.90690308
TN-2023-02298,21-06-2023,Chennai,Location_70,10:34,Truck,Rural Road,Clear,Weather,4,1,0,Female,39,Yes,Yes,292034,11.06599863,78.77866818
TN-2023-02299,15-09-2023,Chennai,Location_17,03:28,Bicycle,Rural Road,Fog,Brake failure,5,2,1,Male,57,No,No,186801,10.86464343,76.04242217
TN-2023-02300,12-04-2023,Thoothukudi,Location_20,09:50,Two Wheeler,Rural Road,Rain,Weather,5,3,1,Male,43,Yes,Yes,431622,11.85712788,76.05324707
TN-2023-02301,28-07-2023,Vellore,Location_73,05:00,Truck,Rural Road,Cloudy,Reckless driving,3,3,0,Male,34,Yes,Yes,436833,8.913032852,79.25957983
TN-2023-02302,18-10-2023,Madurai,Location_59,07:07,Two Wheeler,SH,Cloudy,Weather,3,1,1,Female,42,Yes,Yes,169196,12.27323443,79.80404348
TN-2023-02303,20-12-2023,Erode,Location_69,05:16,Bus,Rural Road,Sunny,Over speed,3,2,0,Male,54,Yes,Yes,274397,13.14885714,77.13866519
TN-2023-02304,13-10-2023,Madurai,Location_87,18:32,Car,Urban Street,Fog,Poor road,5,3,0,Male,44,Yes,Yes,52818,9.629429806,78.11558976
TN-2023-02305,26-04-2023,Trichy,Location_33,14:44,Two Wheeler,Urban Street,Cloudy,Poor road,1,2,0,Female,20,Yes,Yes,290744,11.36074726,80.32490905
TN-2023-02306,21-09-2023,Chennai,Location_78,20:02,Car,NH,Fog,Brake failure,3,0,0,Male,41,Yes,Yes,306529,8.179423825,78.07258338
TN-2023-02307,30-05-2023,Salem,Location_17,01:34,Two Wheeler,Rural Road,Sunny,Weather,4,1,0,Male,42,Yes,Yes,201904,12.21202574,76.61116345
TN-2023-02308,27-10-2023,Chennai,Location_57,08:58,Auto Rickshaw,SH,Clear,Weather,3,3,0,Female,27,Yes,Yes,135765,11.07817495,80.10243853
TN-2023-02309,05-02-2023,Chennai,Location_83,15:55,Two Wheeler,NH,Cloudy,Poor road,3,1,0,Male,53,No,Yes,323568,11.70509857,78.22825451
TN-2023-02310,29-11-2023,Tiruppur,Location_97,12:50,Car,NH,Rain,Brake failure,3,0,0,Male,59,Yes,Yes,290232,8.78645996,77.54938124
TN-2023-02311,14-10-2023,Tirunelveli,Location_1,17:20,Two Wheeler,SH,Sunny,Weather,5,2,0,Female,35,Yes,Yes,116686,12.45200143,76.43844725
TN-2023-02312,30-10-2023,Erode,Location_13,11:27,Two Wheeler,NH,Clear,Brake failure,1,1,0,Male,62,Yes,Yes,292183,9.407649855,78.06220734
TN-2023-02313,07-11-2023,Coimbatore,Location_27,11:32,Bicycle,NH,Rain,Reckless driving,3,3,0,Male,34,Yes,Yes,216539,11.76635712,79.46352746
TN-2023-02314,27-07-2023,Coimbatore,Location_70,19:39,Lorry,Urban Street,Rain,Over speed,5,0,0,Male,31,Yes,Yes,316276,11.26227971,79.22732955
TN-2023-02315,16-04-2023,Tirunelveli,Location_59,16:20,Truck,NH,Cloudy,Reckless driving,4,3,0,Female,36,Yes,Yes,410677,11.59585295,78.23464443
TN-2023-02316,07-06-2023,Chennai,Location_6,19:53,Two Wheeler,SH,Fog,Weather,1,2,1,Female,35,Yes,Yes,329927,8.276305077,79.23790906
TN-2023-02317,01-05-2023,Coimbatore,Location_97,06:40,Two Wheeler,Rural Road,Sunny,Weather,5,3,0,Male,40,Yes,Yes,24889,12.08017814,77.57842256
TN-2023-02318,24-02-2023,Vellore,Location_94,16:58,Car,Rural Road,Rain,Weather,2,3,0,Male,25,Yes,Yes,36483,12.37387351,79.30870691
TN-2023-02319,12-01-2023,Erode,Location_99,09:35,Car,Rural Road,Cloudy,Poor road,4,3,0,Male,33,Yes,No,315186,10.61148703,76.38580371
TN-2023-02320,25-05-2023,Coimbatore,Location_23,21:25,Two Wheeler,Urban Street,Clear,Poor road,4,0,0,Female,42,No,Yes,109090,10.24873574,76.89655315
TN-2023-02321,16-05-2023,Tirunelveli,Location_10,06:06,Bus,Urban Street,Rain,Weather,2,3,0,Male,60,Yes,Yes,463017,9.883995872,79.94975495
TN-2023-02322,03-01-2023,Trichy,Location_51,07:25,Two Wheeler,Urban Street,Clear,Weather,5,3,0,Female,49,No,Yes,488541,13.10335049,77.32144933
TN-2023-02323,24-05-2023,Coimbatore,Location_19,07:47,Two Wheeler,SH,Sunny,Over speed,5,0,0,Male,36,Yes,Yes,491078,12.1528754,76.92673628
TN-2023-02324,30-01-2023,Erode,Location_51,11:46,Two Wheeler,Rural Road,Cloudy,Over speed,4,0,0,Male,35,Yes,Yes,29421,11.842403,76.40051165
TN-2023-02325,25-08-2023,Thoothukudi,Location_92,07:53,Car,SH,Clear,Brake failure,5,0,0,Male,49,Yes,Yes,162284,13.09083644,77.76829747
TN-2023-02326,06-10-2023,Thoothukudi,Location_87,08:02,Bus,SH,Fog,Brake failure,2,2,0,Male,63,Yes,No,63050,9.918230768,76.30141934
TN-2023-02327,14-12-2023,Vellore,Location_68,21:20,Car,NH,Clear,Poor road,5,0,0,Male,57,Yes,Yes,203810,11.46575947,78.23641207
TN-2023-02328,25-04-2023,Madurai,Location_84,15:46,Car,Rural Road,Clear,Drunk drive,4,2,0,Female,32,No,Yes,283534,11.77331257,80.13642132
TN-2023-02329,14-04-2023,Madurai,Location_83,03:19,Two Wheeler,NH,Cloudy,Over speed,5,0,0,Male,38,No,Yes,446826,13.47925149,79.54210455
TN-2023-02330,28-04-2023,Coimbatore,Location_42,15:09,Auto Rickshaw,Urban Street,Cloudy,Brake failure,1,0,0,Female,28,No,Yes,384884,10.34952363,76.18303196
TN-2023-02331,05-01-2023,Salem,Location_91,10:25,Auto Rickshaw,Urban Street,Rain,Over speed,2,1,2,Male,46,Yes,Yes,155650,10.20099579,77.34891174
TN-2023-02332,26-12-2023,Trichy,Location_57,04:10,Bus,SH,Clear,Over speed,2,1,1,Male,49,Yes,Yes,457374,8.464683584,76.84439927
TN-2023-02333,05-09-2023,Tirunelveli,Location_98,12:14,Two Wheeler,SH,Clear,Reckless driving,3,1,0,Male,23,Yes,Yes,364550,8.541488666,76.30122935
TN-2023-02334,30-12-2023,Trichy,Location_68,05:47,Car,NH,Cloudy,Drunk drive,5,1,0,Female,36,Yes,Yes,135775,10.81489483,76.48888247
TN-2023-02335,17-11-2023,Thoothukudi,Location_38,14:42,Car,NH,Fog,Over speed,2,0,0,Male,33,Yes,Yes,85257,8.941500777,80.08664968
TN-2023-02336,01-05-2023,Coimbatore,Location_62,19:33,Bicycle,SH,Cloudy,Reckless driving,5,0,0,Male,29,No,Yes,150649,8.401119577,77.39537447
TN-2023-02337,13-10-2023,Erode,Location_7,01:43,Bicycle,Rural Road,Fog,Drunk drive,1,2,0,Male,32,Yes,Yes,205355,13.30691153,77.76500744
TN-2023-02338,29-05-2023,Tirunelveli,Location_71,15:18,Auto Rickshaw,SH,Cloudy,Reckless driving,4,0,0,Male,28,Yes,No,352961,13.23279569,78.18565391
TN-2023-02339,25-03-2023,Trichy,Location_50,01:48,Two Wheeler,Rural Road,Sunny,Reckless driving,4,2,0,Male,56,Yes,Yes,355160,9.789022226,79.35218094
TN-2023-02340,19-08-2023,Erode,Location_52,13:23,Truck,NH,Clear,Drunk drive,3,3,0,Male,27,Yes,Yes,66962,12.34428174,79.59266713
TN-2023-02341,15-10-2023,Tirunelveli,Location_26,15:31,Car,Urban Street,Fog,Over speed,3,3,2,Male,54,Yes,Yes,277134,12.79901979,80.33678294
TN-2023-02342,10-06-2023,Trichy,Location_26,04:09,Lorry,Urban Street,Sunny,Over speed,2,0,0,Male,41,Yes,Yes,374473,10.55610887,76.94805132
TN-2023-02343,29-09-2023,Vellore,Location_19,16:44,Two Wheeler,NH,Fog,Brake failure,2,3,1,Male,53,Yes,No,245590,9.230334082,77.3547978
TN-2023-02344,07-02-2023,Thoothukudi,Location_9,15:08,Two Wheeler,NH,Rain,Over speed,2,0,2,Male,18,No,Yes,476917,8.71392655,77.40832322
TN-2023-02345,14-08-2023,Chennai,Location_61,03:55,Car,Urban Street,Rain,Over speed,1,2,0,Male,63,Yes,Yes,199846,8.774523043,78.00366457
TN-2023-02346,22-05-2023,Tirunelveli,Location_20,15:22,Two Wheeler,Rural Road,Clear,Over speed,3,1,0,Male,34,Yes,Yes,71093,12.38313235,79.63331958
TN-2023-02347,19-10-2023,Thoothukudi,Location_50,10:06,Two Wheeler,NH,Sunny,Brake failure,3,3,0,Male,31,Yes,Yes,427213,10.11428698,77.07755238
TN-2023-02348,31-05-2023,Tiruppur,Location_80,16:53,Auto Rickshaw,Rural Road,Sunny,Drunk drive,4,0,0,Male,55,No,Yes,416389,11.81429208,79.52314795
TN-2023-02349,24-04-2023,Salem,Location_81,12:03,Two Wheeler,Rural Road,Rain,Brake failure,3,1,0,Male,42,No,Yes,412780,10.96281389,76.91818008
TN-2023-02350,25-08-2023,Coimbatore,Location_22,13:41,Two Wheeler,Urban Street,Clear,Over speed,3,2,0,Male,54,Yes,Yes,311157,10.17067609,79.19566428
TN-2023-02351,07-03-2023,Tiruppur,Location_13,09:09,Two Wheeler,Rural Road,Rain,Weather,1,0,1,Male,52,No,No,319164,8.680986566,79.59550594
TN-2023-02352,27-12-2023,Erode,Location_12,11:33,Two Wheeler,Urban Street,Sunny,Over speed,2,3,1,Male,39,Yes,Yes,296676,9.833969432,79.84202683
TN-2023-02353,07-12-2023,Tirunelveli,Location_10,22:08,Bicycle,NH,Fog,Brake failure,1,2,0,Male,64,No,Yes,360395,12.62095656,78.29628494
TN-2023-02354,15-09-2023,Coimbatore,Location_65,04:07,Two Wheeler,SH,Sunny,Reckless driving,5,0,0,Female,24,No,Yes,441781,12.46268865,77.47921744
TN-2023-02355,06-09-2023,Coimbatore,Location_96,20:13,Two Wheeler,SH,Clear,Reckless driving,4,3,0,Male,28,No,Yes,20691,8.156027256,79.47572905
TN-2023-02356,27-11-2023,Tiruppur,Location_30,06:06,Auto Rickshaw,SH,Sunny,Brake failure,4,2,0,Male,27,Yes,Yes,414754,8.771521071,77.44412406
TN-2023-02357,19-11-2023,Tiruppur,Location_8,08:02,Auto Rickshaw,SH,Cloudy,Poor road,4,2,0,Male,31,Yes,Yes,436896,12.15745669,76.66639949
TN-2023-02358,29-06-2023,Chennai,Location_21,13:16,Two Wheeler,SH,Sunny,Reckless driving,2,1,0,Male,52,Yes,No,148340,9.84653093,79.75608902
